inventory_id,condition,status,equipment_id
7263,Fair,Available,54
7264,Maintenance Required,Available,17
7265,Maintenance Required,Available,72
7266,Excellent,Available,68
7267,Maintenance Required,Available,31
7268,Good,Rented,54
7269,Excellent,Maintenance,6
7270,Fair,Maintenance,2
7271,Excellent,Available,70
7272,Excellent,Available,68
7273,Excellent,Available,32
7274,Good,Rented,43
7275,Good,Maintenance,69
7276,Maintenance Required,Available,51
7277,Excellent,Available,20
7278,Maintenance Required,Available,2
7279,Excellent,Rented,8
7280,Good,Available,74
7281,Maintenance Required,Rented,27
7282,Good,Available,51
7283,Fair,Available,47
7284,Excellent,Maintenance,45
7285,Excellent,Rented,72
7286,Good,Rented,1
7287,Good,Maintenance,18
7288,Good,Maintenance,40
7289,Good,Available,53
7290,Good,Available,69
7291,Good,Rented,75
7292,Maintenance Required,Available,26
7293,Fair,Available,79
7294,Excellent,Available,78
7295,Good,Available,79
7296,Fair,Available,31
7297,Fair,Rented,68
7298,Good,Available,20
7299,Good,Maintenance,52
7300,Excellent,Rented,78
7301,Excellent,Available,11
7302,Maintenance Required,Available,42
7303,Excellent,Available,27
7304,Maintenance Required,Available,76
7305,Excellent,Maintenance,35
7306,Excellent,Rented,39
7307,Fair,Available,60
7308,Good,Rented,6
7309,Excellent,Available,77
7310,Fair,Maintenance,43
7311,Excellent,Maintenance,11
7312,Excellent,Rented,79
7313,Fair,Available,21
7314,Fair,Maintenance,67
7315,Fair,Maintenance,62
7316,Excellent,Available,33
7317,Good,Rented,74
7318,Maintenance Required,Available,24
7319,Excellent,Rented,70
7320,Excellent,Available,24
7321,Excellent,Available,72
7322,Excellent,Available,59
7323,Maintenance Required,Available,73
7324,Fair,Rented,27
7325,Good,Maintenance,42
7326,Fair,Available,17
7327,Maintenance Required,Maintenance,48
7328,Fair,Rented,4
7329,Excellent,Available,77
7330,Fair,Maintenance,14
7331,Good,Available,15
7332,Good,Available,49
7333,Fair,Maintenance,24
7334,Maintenance Required,Available,37
7335,Good,Available,1
7336,Excellent,Rented,15
7337,Good,Available,58
7338,Maintenance Required,Available,35
7339,Fair,Rented,80
7340,Good,Available,63
7341,Maintenance Required,Rented,69
7342,Maintenance Required,Rented,37
7343,Excellent,Maintenance,32
7344,Fair,Rented,28
7345,Excellent,Maintenance,17
7346,Excellent,Available,13
7347,Good,Available,54
7348,Fair,Available,59
7349,Excellent,Available,65
7350,Excellent,Available,18
7351,Good,Available,21
7352,Maintenance Required,Available,41
7353,Good,Available,59
7354,Good,Maintenance,56
7355,Maintenance Required,Available,62
7356,Fair,Available,58
7357,Good,Available,45
7358,Maintenance Required,Maintenance,66
7359,Maintenance Required,Maintenance,42
7360,Excellent,Rented,47
7361,Fair,Maintenance,50
7362,Good,Rented,62
7363,Maintenance Required,Available,40
7364,Excellent,Available,29
7365,Good,Available,7
7366,Fair,Rented,46
7367,Fair,Available,34
7368,Fair,Rented,31
7369,Fair,Available,80
7370,Fair,Maintenance,75
7371,Fair,Rented,37
7372,Fair,Available,1
7373,Fair,Available,40
7374,Maintenance Required,Available,43
7375,Maintenance Required,Available,26
7376,Fair,Available,55
7377,Excellent,Maintenance,9
7378,Excellent,Available,51
7379,Maintenance Required,Available,69
7380,Fair,Available,79
7381,Fair,Available,73
7382,Excellent,Available,23
7383,Good,Available,32
7384,Maintenance Required,Rented,10
7385,Excellent,Maintenance,12
7386,Excellent,Rented,1
7387,Maintenance Required,Available,57
7388,Maintenance Required,Available,25
7389,Excellent,Maintenance,34
7390,Fair,Maintenance,67
7391,Maintenance Required,Available,20
7392,Good,Rented,34
7393,Fair,Rented,74
7394,Good,Available,33
7395,Maintenance Required,Maintenance,62
7396,Good,Maintenance,69
7397,Excellent,Rented,54
7398,Maintenance Required,Rented,12
7399,Fair,Available,50
7400,Excellent,Maintenance,68
7401,Good,Available,38
7402,Maintenance Required,Available,80
7403,Excellent,Rented,21
7404,Excellent,Available,73
7405,Good,Available,42
7406,Maintenance Required,Available,18
7407,Fair,Rented,48
7408,Excellent,Available,39
7409,Fair,Available,69
7410,Fair,Maintenance,80
7411,Maintenance Required,Maintenance,57
7412,Fair,Maintenance,42
7413,Good,Rented,13
7414,Excellent,Available,67
7415,Maintenance Required,Maintenance,5
7416,Maintenance Required,Available,31
7417,Good,Available,14
7418,Fair,Available,75
7419,Good,Available,22
7420,Good,Available,42
7421,Fair,Maintenance,23
7422,Good,Available,8
7423,Fair,Rented,45
7424,Excellent,Rented,10
7425,Maintenance Required,Available,23
7426,Fair,Available,27
7427,Good,Maintenance,37
7428,Good,Available,53
7429,Excellent,Available,64
7430,Excellent,Rented,27
7431,Excellent,Available,33
7432,Excellent,Available,68
7433,Excellent,Rented,49
7434,Good,Available,50
7435,Good,Available,36
7436,Maintenance Required,Available,36
7437,Maintenance Required,Available,24
7438,Fair,Rented,32
7439,Excellent,Rented,36
7440,Maintenance Required,Available,23
7441,Fair,Available,22
7442,Fair,Available,13
7443,Good,Available,35
7444,Maintenance Required,Available,13
7445,Maintenance Required,Maintenance,26
7446,Excellent,Available,47
7447,Fair,Available,40
7448,Excellent,Available,50
7449,Fair,Available,32
7450,Good,Available,61
7451,Excellent,Available,33
7452,Good,Available,47
7453,Excellent,Available,52
7454,Excellent,Available,29
7455,Fair,Maintenance,35
7456,Good,Rented,78
7457,Good,Available,47
7458,Excellent,Maintenance,35
7459,Excellent,Available,63
7460,Good,Available,54
7461,Fair,Available,43
7462,Good,Maintenance,52
7463,Excellent,Maintenance,48
7464,Fair,Available,20
7465,Maintenance Required,Available,79
7466,Maintenance Required,Maintenance,68
7467,Excellent,Available,72
7468,Fair,Rented,45
7469,Good,Maintenance,27
7470,Maintenance Required,Maintenance,1
7471,Maintenance Required,Rented,17
7472,Fair,Available,1
7473,Fair,Rented,39
7474,Excellent,Available,48
7475,Fair,Available,59
7476,Maintenance Required,Rented,43
7477,Fair,Maintenance,45
7478,Excellent,Rented,77
7479,Maintenance Required,Maintenance,42
7480,Good,Available,64
7481,Good,Available,26
7482,Excellent,Available,24
7483,Excellent,Available,31
7484,Good,Available,52
7485,Excellent,Available,74
7486,Maintenance Required,Available,55
7487,Maintenance Required,Available,32
7488,Excellent,Available,44
7489,Good,Available,39
7490,Maintenance Required,Available,20
7491,Good,Available,18
7492,Maintenance Required,Available,21
7493,Excellent,Available,35
7494,Fair,Available,37
7495,Good,Available,18
7496,Good,Available,77
7497,Good,Available,37
7498,Good,Available,20
7499,Excellent,Available,8
7500,Good,Available,13
7501,Good,Maintenance,58
7502,Fair,Available,21
7503,Excellent,Maintenance,43
7504,Excellent,Available,63
7505,Good,Available,43
7506,Fair,Rented,78
7507,Maintenance Required,Rented,15
7508,Fair,Maintenance,24
7509,Maintenance Required,Rented,36
7510,Fair,Available,49
7511,Maintenance Required,Rented,69
7512,Fair,Available,75
7513,Excellent,Available,49
7514,Good,Available,1
7515,Excellent,Maintenance,60
7516,Maintenance Required,Available,7
7517,Maintenance Required,Available,31
7518,Maintenance Required,Available,17
7519,Fair,Rented,16
7520,Good,Rented,61
7521,Maintenance Required,Available,9
7522,Good,Maintenance,55
7523,Fair,Available,19
7524,Maintenance Required,Rented,77
7525,Good,Maintenance,59
7526,Fair,Available,24
7527,Good,Available,65
7528,Maintenance Required,Available,36
7529,Good,Available,77
7530,Good,Maintenance,24
7531,Good,Maintenance,29
7532,Good,Maintenance,11
7533,Good,Available,42
7534,Fair,Maintenance,28
7535,Maintenance Required,Available,4
7536,Excellent,Maintenance,63
7537,Excellent,Available,38
7538,Fair,Available,36
7539,Fair,Available,22
7540,Good,Maintenance,21
7541,Fair,Available,20
7542,Maintenance Required,Available,50
7543,Good,Maintenance,67
7544,Fair,Available,30
7545,Maintenance Required,Available,36
7546,Good,Available,79
7547,Fair,Available,59
7548,Good,Available,46
7549,Good,Available,71
7550,Maintenance Required,Maintenance,67
7551,Fair,Maintenance,75
7552,Excellent,Available,11
7553,Excellent,Maintenance,32
7554,Fair,Maintenance,35
7555,Fair,Maintenance,62
7556,Excellent,Maintenance,45
7557,Fair,Rented,24
7558,Good,Available,17
7559,Excellent,Available,25
7560,Excellent,Maintenance,62
7561,Excellent,Maintenance,54
7562,Fair,Maintenance,56
7563,Maintenance Required,Rented,39
7564,Maintenance Required,Available,37
7565,Excellent,Available,22
7566,Good,Available,71
7567,Fair,Available,49
7568,Maintenance Required,Maintenance,72
7569,Good,Rented,18
7570,Good,Available,1
7571,Fair,Available,17
7572,Excellent,Available,14
7573,Fair,Rented,48
7574,Fair,Available,23
7575,Maintenance Required,Rented,19
7576,Maintenance Required,Maintenance,58
7577,Fair,Available,4
7578,Maintenance Required,Available,41
7579,Excellent,Available,62
7580,Maintenance Required,Available,26
7581,Fair,Available,22
7582,Good,Available,26
7583,Fair,Available,56
7584,Good,Rented,29
7585,Fair,Available,9
7586,Excellent,Available,39
7587,Excellent,Available,62
7588,Fair,Available,20
7589,Excellent,Maintenance,16
7590,Fair,Rented,9
7591,Good,Available,69
7592,Fair,Available,80
7593,Good,Available,10
7594,Good,Rented,47
7595,Maintenance Required,Available,36
7596,Maintenance Required,Available,57
7597,Maintenance Required,Rented,56
7598,Fair,Available,38
7599,Maintenance Required,Available,65
7600,Maintenance Required,Available,5
7601,Excellent,Available,59
7602,Excellent,Available,9
7603,Fair,Available,18
7604,Excellent,Available,68
7605,Fair,Available,51
7606,Excellent,Maintenance,14
7607,Fair,Maintenance,62
7608,Excellent,Available,3
7609,Excellent,Available,33
7610,Maintenance Required,Available,8
7611,Excellent,Available,25
7612,Good,Available,73
7613,Good,Available,37
7614,Fair,Available,54
7615,Excellent,Available,34
7616,Excellent,Rented,10
7617,Fair,Available,6
7618,Excellent,Available,10
7619,Excellent,Available,48
7620,Fair,Maintenance,12
7621,Maintenance Required,Maintenance,66
7622,Excellent,Rented,41
7623,Excellent,Rented,54
7624,Fair,Available,57
7625,Excellent,Available,35
7626,Good,Available,67
7627,Fair,Rented,10
7628,Fair,Available,3
7629,Good,Rented,35
7630,Excellent,Available,61
7631,Fair,Available,9
7632,Maintenance Required,Available,70
7633,Fair,Available,14
7634,Excellent,Rented,16
7635,Maintenance Required,Available,23
7636,Good,Available,33
7637,Good,Available,79
7638,Excellent,Rented,15
7639,Maintenance Required,Available,14
7640,Fair,Rented,2
7641,Fair,Available,24
7642,Excellent,Available,28
7643,Good,Rented,64
7644,Good,Available,10
7645,Maintenance Required,Available,1
7646,Excellent,Maintenance,42
7647,Fair,Available,40
7648,Excellent,Maintenance,39
7649,Maintenance Required,Available,67
7650,Maintenance Required,Maintenance,79
7651,Fair,Available,17
7652,Maintenance Required,Available,31
7653,Excellent,Maintenance,13
7654,Good,Available,79
7655,Excellent,Available,76
7656,Excellent,Maintenance,8
7657,Excellent,Available,79
7658,Maintenance Required,Available,80
7659,Good,Available,76
7660,Maintenance Required,Available,67
7661,Fair,Maintenance,10
7662,Good,Available,33
7663,Good,Available,34
7664,Excellent,Available,43
7665,Maintenance Required,Available,52
7666,Maintenance Required,Available,23
7667,Maintenance Required,Maintenance,69
7668,Maintenance Required,Available,51
7669,Excellent,Available,71
7670,Fair,Available,5
7671,Good,Rented,22
7672,Fair,Available,19
7673,Maintenance Required,Rented,3
7674,Maintenance Required,Maintenance,61
7675,Good,Rented,67
7676,Maintenance Required,Maintenance,59
7677,Excellent,Rented,9
7678,Good,Available,1
7679,Good,Available,7
7680,Good,Available,11
7681,Fair,Rented,13
7682,Good,Available,74
7683,Good,Available,72
7684,Maintenance Required,Available,56
7685,Good,Available,50
7686,Maintenance Required,Available,11
7687,Fair,Available,76
7688,Maintenance Required,Rented,18
7689,Maintenance Required,Maintenance,8
7690,Excellent,Available,55
7691,Fair,Available,3
7692,Excellent,Maintenance,31
7693,Maintenance Required,Rented,24
7694,Good,Rented,62
7695,Maintenance Required,Available,3
7696,Good,Maintenance,27
7697,Fair,Available,77
7698,Maintenance Required,Rented,51
7699,Maintenance Required,Available,64
7700,Fair,Available,44
7701,Excellent,Available,68
7702,Excellent,Maintenance,44
7703,Good,Available,7
7704,Good,Available,54
7705,Excellent,Available,7
7706,Maintenance Required,Available,48
7707,Excellent,Maintenance,40
7708,Fair,Available,74
7709,Fair,Available,17
7710,Excellent,Rented,54
7711,Fair,Available,7
7712,Excellent,Rented,24
7713,Excellent,Maintenance,52
7714,Excellent,Available,16
7715,Good,Rented,79
7716,Fair,Maintenance,64
7717,Good,Available,2
7718,Maintenance Required,Rented,12
7719,Excellent,Available,36
7720,Maintenance Required,Rented,62
7721,Fair,Available,43
7722,Fair,Available,6
7723,Fair,Available,64
7724,Fair,Rented,14
7725,Good,Available,46
7726,Fair,Available,80
7727,Good,Maintenance,69
7728,Excellent,Available,51
7729,Excellent,Available,75
7730,Maintenance Required,Available,55
7731,Maintenance Required,Rented,72
7732,Maintenance Required,Rented,47
7733,Good,Available,48
7734,Fair,Available,10
7735,Maintenance Required,Available,34
7736,Good,Rented,26
7737,Excellent,Available,1
7738,Maintenance Required,Maintenance,8
7739,Excellent,Available,6
7740,Excellent,Available,64
7741,Excellent,Available,15
7742,Excellent,Maintenance,19
7743,Good,Available,20
7744,Maintenance Required,Available,13
7745,Excellent,Maintenance,77
7746,Fair,Rented,60
7747,Fair,Available,67
7748,Maintenance Required,Available,52
7749,Excellent,Rented,73
7750,Fair,Available,51
7751,Excellent,Available,35
7752,Fair,Rented,29
7753,Maintenance Required,Available,10
7754,Good,Rented,17
7755,Good,Rented,57
7756,Excellent,Available,14
7757,Excellent,Available,35
7758,Excellent,Available,49
7759,Fair,Rented,67
7760,Fair,Maintenance,46
7761,Excellent,Maintenance,19
7762,Fair,Rented,76
7763,Maintenance Required,Available,70
7764,Good,Available,80
7765,Maintenance Required,Available,75
7766,Good,Maintenance,46
7767,Excellent,Available,9
7768,Fair,Maintenance,30
7769,Maintenance Required,Available,57
7770,Fair,Available,39
7771,Good,Rented,29
7772,Maintenance Required,Available,30
7773,Excellent,Maintenance,80
7774,Maintenance Required,Available,43
7775,Maintenance Required,Maintenance,29
7776,Maintenance Required,Rented,40
7777,Excellent,Maintenance,28
7778,Fair,Available,28
7779,Excellent,Available,74
7780,Fair,Maintenance,21
7781,Maintenance Required,Maintenance,22
7782,Good,Available,44
7783,Maintenance Required,Available,38
7784,Excellent,Available,41
7785,Maintenance Required,Rented,15
7786,Excellent,Maintenance,52
7787,Maintenance Required,Available,78
7788,Excellent,Rented,12
7789,Fair,Maintenance,55
7790,Maintenance Required,Maintenance,80
7791,Fair,Available,21
7792,Maintenance Required,Available,48
7793,Good,Maintenance,71
7794,Fair,Available,28
7795,Fair,Available,6
7796,Excellent,Available,44
7797,Maintenance Required,Available,74
7798,Good,Available,68
7799,Maintenance Required,Maintenance,49
7800,Excellent,Available,3
7801,Maintenance Required,Available,38
